Direction,Year,Date,Weekday,Current_Match,Country,Commodity,Transport_Mode,Measure,Value
Exports,2019,23/03/2019,Saturday,21/03/2020,East Asia (excluding China),Dairy,All,Tonnes,3000
Exports,2019,24/03/2019,Sunday,22/03/2020,East Asia (excluding China),Dairy,All,Tonnes,3000
Exports,2019,25/03/2019,Monday,23/03/2020,East Asia (excluding China),Dairy,All,Tonnes,1000
Exports,2019,26/03/2019,Tuesday,24/03/2020,East Asia (excluding China),Dairy,All,Tonnes,7000
Exports,2019,27/03/2019,Wednesday,25/03/2020,East Asia (excluding China),Dairy,All,Tonnes,5000
Exports,2019,28/03/2019,Thursday,26/03/2020,East Asia (excluding China),Dairy,All,Tonnes,1000
Exports,2019,29/03/2019,Friday,27/03/2020,East Asia (excluding China),Dairy,All,Tonnes,3000
Exports,2019,30/03/2019,Saturday,28/03/2020,East Asia (excluding China),Dairy,All,Tonnes,1000
Exports,2019,31/03/2019,Sunday,29/03/2020,East Asia (excluding China),Dairy,All,Tonnes,3000
Exports,2019,01/04/2019,Monday,30/03/2020,East Asia (excluding China),Dairy,All,Tonnes,1000
Exports,2019,02/04/2019,Tuesday,31/03/2020,East Asia (excluding China),Dairy,All,Tonnes,7000
Exports,2019,03/04/2019,Wednesday,01/04/2020,East Asia (excluding China),Dairy,All,Tonnes,6000
Exports,2019,04/04/2019,Thursday,02/04/2020,East Asia (excluding China),Dairy,All,Tonnes,1000
Exports,2019,05/04/2019,Friday,03/04/2020,East Asia (excluding China),Dairy,All,Tonnes,3000
Exports,2019,06/04/2019,Saturday,04/04/2020,East Asia (excluding China),Dairy,All,Tonnes,2000
Exports,2019,07/04/2019,Sunday,05/04/2020,East Asia (excluding China),Dairy,All,Tonnes,2000
Exports,2019,08/04/2019,Monday,06/04/2020,East Asia (excluding China),Dairy,All,Tonnes,1000
Exports,2019,09/04/2019,Tuesday,07/04/2020,East Asia (excluding China),Dairy,All,Tonnes,7000
Exports,2019,10/04/2019,Wednesday,08/04/2020,East Asia (excluding China),Dairy,All,Tonnes,6000
Exports,2019,11/04/2019,Thursday,09/04/2020,East Asia (excluding China),Dairy,All,Tonnes,1000
Exports,2019,12/04/2019,Friday,10/04/2020,East Asia (excluding China),Dairy,All,Tonnes,2000
Exports,2019,14/04/2019,Sunday,12/04/2020,East Asia (excluding China),Dairy,All,Tonnes,4000
Exports,2019,15/04/2019,Monday,13/04/2020,East Asia (excluding China),Dairy,All,Tonnes,2000
Exports,2019,16/04/2019,Tuesday,14/04/2020,East Asia (excluding China),Dairy,All,Tonnes,7000
Exports,2019,17/04/2019,Wednesday,15/04/2020,East Asia (excluding China),Dairy,All,Tonnes,4000
Exports,2019,18/04/2019,Thursday,16/04/2020,East Asia (excluding China),Dairy,All,Tonnes,1000
Exports,2019,19/04/2019,Friday,17/04/2020,East Asia (excluding China),Dairy,All,Tonnes,3000
Exports,2019,21/04/2019,Sunday,19/04/2020,East Asia (excluding China),Dairy,All,Tonnes,4000
Exports,2019,22/04/2019,Monday,20/04/2020,East Asia (excluding China),Dairy,All,Tonnes,1000
Exports,2019,23/04/2019,Tuesday,21/04/2020,East Asia (excluding China),Dairy,All,Tonnes,6000
Exports,2019,24/04/2019,Wednesday,22/04/2020,East Asia (excluding China),Dairy,All,Tonnes,3000
Exports,2019,25/04/2019,Thursday,23/04/2020,East Asia (excluding China),Dairy,All,Tonnes,1000
Exports,2019,26/04/2019,Friday,24/04/2020,East Asia (excluding China),Dairy,All,Tonnes,2000
Exports,2019,27/04/2019,Saturday,25/04/2020,East Asia (excluding China),Dairy,All,Tonnes,1000
Exports,2019,28/04/2019,Sunday,26/04/2020,East Asia (excluding China),Dairy,All,Tonnes,3000
Exports,2019,29/04/2019,Monday,27/04/2020,East Asia (excluding China),Dairy,All,Tonnes,1000
Exports,2019,30/04/2019,Tuesday,28/04/2020,East Asia (excluding China),Dairy,All,Tonnes,8000
Exports,2019,01/05/2019,Wednesday,29/04/2020,East Asia (excluding China),Dairy,All,Tonnes,2000
Exports,2019,02/05/2019,Thursday,30/04/2020,East Asia (excluding China),Dairy,All,Tonnes,1000
Exports,2019,03/05/2019,Friday,01/05/2020,East Asia (excluding China),Dairy,All,Tonnes,2000
Exports,2019,05/05/2019,Sunday,03/05/2020,East Asia (excluding China),Dairy,All,Tonnes,2000
Exports,2019,06/05/2019,Monday,04/05/2020,East Asia (excluding China),Dairy,All,Tonnes,3000
Exports,2019,07/05/2019,Tuesday,05/05/2020,East Asia (excluding China),Dairy,All,Tonnes,9000
Exports,2019,08/05/2019,Wednesday,06/05/2020,East Asia (excluding China),Dairy,All,Tonnes,4000
Exports,2019,10/05/2019,Friday,08/05/2020,East Asia (excluding China),Dairy,All,Tonnes,2000
Exports,2019,12/05/2019,Sunday,10/05/2020,East Asia (excluding China),Dairy,All,Tonnes,1000
Exports,2019,13/05/2019,Monday,11/05/2020,East Asia (excluding China),Dairy,All,Tonnes,3000
Exports,2019,14/05/2019,Tuesday,12/05/2020,East Asia (excluding China),Dairy,All,Tonnes,4000
Exports,2019,15/05/2019,Wednesday,13/05/2020,East Asia (excluding China),Dairy,All,Tonnes,4000
Exports,2019,16/05/2019,Thursday,14/05/2020,East Asia (excluding China),Dairy,All,Tonnes,1000
Exports,2019,17/05/2019,Friday,15/05/2020,East Asia (excluding China),Dairy,All,Tonnes,3000
Exports,2019,18/05/2019,Saturday,16/05/2020,East Asia (excluding China),Dairy,All,Tonnes,1000
Exports,2019,19/05/2019,Sunday,17/05/2020,East Asia (excluding China),Dairy,All,Tonnes,1000
Exports,2019,20/05/2019,Monday,18/05/2020,East Asia (excluding China),Dairy,All,Tonnes,1000
Exports,2019,21/05/2019,Tuesday,19/05/2020,East Asia (excluding China),Dairy,All,Tonnes,3000
Exports,2019,22/05/2019,Wednesday,20/05/2020,East Asia (excluding China),Dairy,All,Tonnes,5000
Exports,2019,23/05/2019,Thursday,21/05/2020,East Asia (excluding China),Dairy,All,Tonnes,1000
Exports,2019,24/05/2019,Friday,22/05/2020,East Asia (excluding China),Dairy,All,Tonnes,2000
Exports,2019,26/05/2019,Sunday,24/05/2020,East Asia (excluding China),Dairy,All,Tonnes,5000
Exports,2019,27/05/2019,Monday,25/05/2020,East Asia (excluding China),Dairy,All,Tonnes,1000
Exports,2019,28/05/2019,Tuesday,26/05/2020,East Asia (excluding China),Dairy,All,Tonnes,7000
Exports,2019,29/05/2019,Wednesday,27/05/2020,East Asia (excluding China),Dairy,All,Tonnes,2000
Exports,2019,30/05/2019,Thursday,28/05/2020,East Asia (excluding China),Dairy,All,Tonnes,1000
Exports,2019,31/05/2019,Friday,29/05/2020,East Asia (excluding China),Dairy,All,Tonnes,2000
Exports,2019,02/06/2019,Sunday,31/05/2020,East Asia (excluding China),Dairy,All,Tonnes,2000
Exports,2019,03/06/2019,Monday,01/06/2020,East Asia (excluding China),Dairy,All,Tonnes,2000
Exports,2019,04/06/2019,Tuesday,02/06/2020,East Asia (excluding China),Dairy,All,Tonnes,6000
Exports,2019,05/06/2019,Wednesday,03/06/2020,East Asia (excluding China),Dairy,All,Tonnes,5000
Exports,2019,06/06/2019,Thursday,04/06/2020,East Asia (excluding China),Dairy,All,Tonnes,1000
Exports,2019,07/06/2019,Friday,05/06/2020,East Asia (excluding China),Dairy,All,Tonnes,2000
Exports,2019,09/06/2019,Sunday,07/06/2020,East Asia (excluding China),Dairy,All,Tonnes,2000
Exports,2019,10/06/2019,Monday,08/06/2020,East Asia (excluding China),Dairy,All,Tonnes,1000
Exports,2019,11/06/2019,Tuesday,09/06/2020,East Asia (excluding China),Dairy,All,Tonnes,5000
Exports,2019,12/06/2019,Wednesday,10/06/2020,East Asia (excluding China),Dairy,All,Tonnes,4000
Exports,2019,13/06/2019,Thursday,11/06/2020,East Asia (excluding China),Dairy,All,Tonnes,1000
Exports,2019,14/06/2019,Friday,12/06/2020,East Asia (excluding China),Dairy,All,Tonnes,2000
Exports,2019,16/06/2019,Sunday,14/06/2020,East Asia (excluding China),Dairy,All,Tonnes,3000
Exports,2019,17/06/2019,Monday,15/06/2020,East Asia (excluding China),Dairy,All,Tonnes,1000
Exports,2019,18/06/2019,Tuesday,16/06/2020,East Asia (excluding China),Dairy,All,Tonnes,6000
Exports,2019,19/06/2019,Wednesday,17/06/2020,East Asia (excluding China),Dairy,All,Tonnes,1000
Exports,2019,20/06/2019,Thursday,18/06/2020,East Asia (excluding China),Dairy,All,Tonnes,1000
Exports,2019,21/06/2019,Friday,19/06/2020,East Asia (excluding China),Dairy,All,Tonnes,3000
Exports,2019,22/06/2019,Saturday,20/06/2020,East Asia (excluding China),Dairy,All,Tonnes,2000
Exports,2019,23/06/2019,Sunday,21/06/2020,East Asia (excluding China),Dairy,All,Tonnes,2000
Exports,2019,24/06/2019,Monday,22/06/2020,East Asia (excluding China),Dairy,All,Tonnes,3000
Exports,2019,25/06/2019,Tuesday,23/06/2020,East Asia (excluding China),Dairy,All,Tonnes,1000
Exports,2019,26/06/2019,Wednesday,24/06/2020,East Asia (excluding China),Dairy,All,Tonnes,5000
Exports,2020,02/02/2020,Sunday,02/02/2020,East Asia (excluding China),Dairy,All,Tonnes,5000
Exports,2020,03/02/2020,Monday,03/02/2020,East Asia (excluding China),Dairy,All,Tonnes,2000
Exports,2020,04/02/2020,Tuesday,04/02/2020,East Asia (excluding China),Dairy,All,Tonnes,2000
Exports,2020,05/02/2020,Wednesday,05/02/2020,East Asia (excluding China),Dairy,All,Tonnes,5000
Exports,2020,06/02/2020,Thursday,06/02/2020,East Asia (excluding China),Dairy,All,Tonnes,2000
Exports,2020,07/02/2020,Friday,07/02/2020,East Asia (excluding China),Dairy,All,Tonnes,1000
Exports,2020,10/02/2020,Monday,10/02/2020,East Asia (excluding China),Dairy,All,Tonnes,2000
Exports,2020,11/02/2020,Tuesday,11/02/2020,East Asia (excluding China),Dairy,All,Tonnes,3000
Exports,2020,12/02/2020,Wednesday,12/02/2020,East Asia (excluding China),Dairy,All,Tonnes,4000
Exports,2020,13/02/2020,Thursday,13/02/2020,East Asia (excluding China),Dairy,All,Tonnes,1000
Exports,2020,14/02/2020,Friday,14/02/2020,East Asia (excluding China),Dairy,All,Tonnes,1000
Exports,2020,16/02/2020,Sunday,16/02/2020,East Asia (excluding China),Dairy,All,Tonnes,3000
Exports,2020,17/02/2020,Monday,17/02/2020,East Asia (excluding China),Dairy,All,Tonnes,5000
Exports,2020,18/02/2020,Tuesday,18/02/2020,East Asia (excluding China),Dairy,All,Tonnes,5000
Exports,2020,19/02/2020,Wednesday,19/02/2020,East Asia (excluding China),Dairy,All,Tonnes,7000
Exports,2020,20/02/2020,Thursday,20/02/2020,East Asia (excluding China),Dairy,All,Tonnes,1000
Exports,2020,21/02/2020,Friday,21/02/2020,East Asia (excluding China),Dairy,All,Tonnes,8000
Exports,2020,23/02/2020,Sunday,23/02/2020,East Asia (excluding China),Dairy,All,Tonnes,6000
Exports,2020,24/02/2020,Monday,24/02/2020,East Asia (excluding China),Dairy,All,Tonnes,3000
Exports,2020,25/02/2020,Tuesday,25/02/2020,East Asia (excluding China),Dairy,All,Tonnes,4000
Exports,2020,26/02/2020,Wednesday,26/02/2020,East Asia (excluding China),Dairy,All,Tonnes,6000
Exports,2020,27/02/2020,Thursday,27/02/2020,East Asia (excluding China),Dairy,All,Tonnes,2000
Exports,2020,01/03/2020,Sunday,01/03/2020,East Asia (excluding China),Dairy,All,Tonnes,1000
Exports,2020,02/03/2020,Monday,02/03/2020,East Asia (excluding China),Dairy,All,Tonnes,5000
Exports,2020,03/03/2020,Tuesday,03/03/2020,East Asia (excluding China),Dairy,All,Tonnes,3000
Exports,2020,04/03/2020,Wednesday,04/03/2020,East Asia (excluding China),Dairy,All,Tonnes,3000
Exports,2020,05/03/2020,Thursday,05/03/2020,East Asia (excluding China),Dairy,All,Tonnes,1000
Exports,2020,06/03/2020,Friday,06/03/2020,East Asia (excluding China),Dairy,All,Tonnes,1000
Exports,2020,09/03/2020,Monday,09/03/2020,East Asia (excluding China),Dairy,All,Tonnes,6000
Exports,2020,10/03/2020,Tuesday,10/03/2020,East Asia (excluding China),Dairy,All,Tonnes,2000
Exports,2020,11/03/2020,Wednesday,11/03/2020,East Asia (excluding China),Dairy,All,Tonnes,7000
Exports,2020,12/03/2020,Thursday,12/03/2020,East Asia (excluding China),Dairy,All,Tonnes,4000
Exports,2020,13/03/2020,Friday,13/03/2020,East Asia (excluding China),Dairy,All,Tonnes,2000
Exports,2020,15/03/2020,Sunday,15/03/2020,East Asia (excluding China),Dairy,All,Tonnes,1000
Exports,2020,16/03/2020,Monday,16/03/2020,East Asia (excluding China),Dairy,All,Tonnes,8000
Exports,2020,17/03/2020,Tuesday,17/03/2020,East Asia (excluding China),Dairy,All,Tonnes,2000
Exports,2020,18/03/2020,Wednesday,18/03/2020,East Asia (excluding China),Dairy,All,Tonnes,9000
Exports,2020,19/03/2020,Thursday,19/03/2020,East Asia (excluding China),Dairy,All,Tonnes,3000
Exports,2020,20/03/2020,Friday,20/03/2020,East Asia (excluding China),Dairy,All,Tonnes,2000
Exports,2020,22/03/2020,Sunday,22/03/2020,East Asia (excluding China),Dairy,All,Tonnes,1000
Exports,2020,23/03/2020,Monday,23/03/2020,East Asia (excluding China),Dairy,All,Tonnes,3000
Exports,2020,24/03/2020,Tuesday,24/03/2020,East Asia (excluding China),Dairy,All,Tonnes,2000
Exports,2020,25/03/2020,Wednesday,25/03/2020,East Asia (excluding China),Dairy,All,Tonnes,8000
Exports,2020,26/03/2020,Thursday,26/03/2020,East Asia (excluding China),Dairy,All,Tonnes,2000
Exports,2020,27/03/2020,Friday,27/03/2020,East Asia (excluding China),Dairy,All,Tonnes,2000
Exports,2020,30/03/2020,Monday,30/03/2020,East Asia (excluding China),Dairy,All,Tonnes,5000
Exports,2020,31/03/2020,Tuesday,31/03/2020,East Asia (excluding China),Dairy,All,Tonnes,3000
Exports,2020,01/04/2020,Wednesday,01/04/2020,East Asia (excluding China),Dairy,All,Tonnes,7000
Exports,2020,02/04/2020,Thursday,02/04/2020,East Asia (excluding China),Dairy,All,Tonnes,1000
Exports,2020,03/04/2020,Friday,03/04/2020,East Asia (excluding China),Dairy,All,Tonnes,2000
Exports,2020,05/04/2020,Sunday,05/04/2020,East Asia (excluding China),Dairy,All,Tonnes,1000
Exports,2020,06/04/2020,Monday,06/04/2020,East Asia (excluding China),Dairy,All,Tonnes,7000
Exports,2020,07/04/2020,Tuesday,07/04/2020,East Asia (excluding China),Dairy,All,Tonnes,4000
Exports,2020,08/04/2020,Wednesday,08/04/2020,East Asia (excluding China),Dairy,All,Tonnes,5000
Exports,2020,09/04/2020,Thursday,09/04/2020,East Asia (excluding China),Dairy,All,Tonnes,4000
Exports,2020,10/04/2020,Friday,10/04/2020,East Asia (excluding China),Dairy,All,Tonnes,1000
Exports,2020,12/04/2020,Sunday,12/04/2020,East Asia (excluding China),Dairy,All,Tonnes,1000
Exports,2020,13/04/2020,Monday,13/04/2020,East Asia (excluding China),Dairy,All,Tonnes,8000
Exports,2020,14/04/2020,Tuesday,14/04/2020,East Asia (excluding China),Dairy,All,Tonnes,3000
Exports,2020,15/04/2020,Wednesday,15/04/2020,East Asia (excluding China),Dairy,All,Tonnes,6000
Exports,2020,16/04/2020,Thursday,16/04/2020,East Asia (excluding China),Dairy,All,Tonnes,2000
Exports,2020,17/04/2020,Friday,17/04/2020,East Asia (excluding China),Dairy,All,Tonnes,1000
Exports,2020,19/04/2020,Sunday,19/04/2020,East Asia (excluding China),Dairy,All,Tonnes,1000
Exports,2020,20/04/2020,Monday,20/04/2020,East Asia (excluding China),Dairy,All,Tonnes,5000
Exports,2020,21/04/2020,Tuesday,21/04/2020,East Asia (excluding China),Dairy,All,Tonnes,1000
Exports,2020,22/04/2020,Wednesday,22/04/2020,East Asia (excluding China),Dairy,All,Tonnes,1000
Exports,2020,23/04/2020,Thursday,23/04/2020,East Asia (excluding China),Dairy,All,Tonnes,1000
Exports,2020,24/04/2020,Friday,24/04/2020,East Asia (excluding China),Dairy,All,Tonnes,2000
Exports,2020,26/04/2020,Sunday,26/04/2020,East Asia (excluding China),Dairy,All,Tonnes,1000
Exports,2020,27/04/2020,Monday,27/04/2020,East Asia (excluding China),Dairy,All,Tonnes,8000
Exports,2020,28/04/2020,Tuesday,28/04/2020,East Asia (excluding China),Dairy,All,Tonnes,1000
Exports,2020,29/04/2020,Wednesday,29/04/2020,East Asia (excluding China),Dairy,All,Tonnes,5000
Exports,2020,01/05/2020,Friday,01/05/2020,East Asia (excluding China),Dairy,All,Tonnes,2000
Exports,2020,04/05/2020,Monday,04/05/2020,East Asia (excluding China),Dairy,All,Tonnes,5000
Exports,2020,05/05/2020,Tuesday,05/05/2020,East Asia (excluding China),Dairy,All,Tonnes,2000
Exports,2020,06/05/2020,Wednesday,06/05/2020,East Asia (excluding China),Dairy,All,Tonnes,7000
Exports,2020,08/05/2020,Friday,08/05/2020,East Asia (excluding China),Dairy,All,Tonnes,1000
Exports,2020,10/05/2020,Sunday,10/05/2020,East Asia (excluding China),Dairy,All,Tonnes,1000
Exports,2020,11/05/2020,Monday,11/05/2020,East Asia (excluding China),Dairy,All,Tonnes,7000
Exports,2020,12/05/2020,Tuesday,12/05/2020,East Asia (excluding China),Dairy,All,Tonnes,3000
Exports,2020,13/05/2020,Wednesday,13/05/2020,East Asia (excluding China),Dairy,All,Tonnes,3000
Exports,2020,14/05/2020,Thursday,14/05/2020,East Asia (excluding China),Dairy,All,Tonnes,2000
Exports,2020,15/05/2020,Friday,15/05/2020,East Asia (excluding China),Dairy,All,Tonnes,2000
Exports,2020,17/05/2020,Sunday,17/05/2020,East Asia (excluding China),Dairy,All,Tonnes,2000
Exports,2020,18/05/2020,Monday,18/05/2020,East Asia (excluding China),Dairy,All,Tonnes,4000
Exports,2020,19/05/2020,Tuesday,19/05/2020,East Asia (excluding China),Dairy,All,Tonnes,5000
Exports,2020,20/05/2020,Wednesday,20/05/2020,East Asia (excluding China),Dairy,All,Tonnes,5000
Exports,2020,21/05/2020,Thursday,21/05/2020,East Asia (excluding China),Dairy,All,Tonnes,1000
Exports,2020,22/05/2020,Friday,22/05/2020,East Asia (excluding China),Dairy,All,Tonnes,1000
Exports,2020,24/05/2020,Sunday,24/05/2020,East Asia (excluding China),Dairy,All,Tonnes,1000
Exports,2020,25/05/2020,Monday,25/05/2020,East Asia (excluding China),Dairy,All,Tonnes,6000
Exports,2020,26/05/2020,Tuesday,26/05/2020,East Asia (excluding China),Dairy,All,Tonnes,3000
Exports,2020,27/05/2020,Wednesday,27/05/2020,East Asia (excluding China),Dairy,All,Tonnes,5000
Exports,2020,29/05/2020,Friday,29/05/2020,East Asia (excluding China),Dairy,All,Tonnes,2000
Exports,2020,31/05/2020,Sunday,31/05/2020,East Asia (excluding China),Dairy,All,Tonnes,1000
Exports,2020,01/06/2020,Monday,01/06/2020,East Asia (excluding China),Dairy,All,Tonnes,7000
Exports,2020,02/06/2020,Tuesday,02/06/2020,East Asia (excluding China),Dairy,All,Tonnes,2000
Exports,2020,03/06/2020,Wednesday,03/06/2020,East Asia (excluding China),Dairy,All,Tonnes,5000
Exports,2020,04/06/2020,Thursday,04/06/2020,East Asia (excluding China),Dairy,All,Tonnes,3000
Exports,2020,05/06/2020,Friday,05/06/2020,East Asia (excluding China),Dairy,All,Tonnes,1000
Exports,2020,07/06/2020,Sunday,07/06/2020,East Asia (excluding China),Dairy,All,Tonnes,1000
Exports,2020,08/06/2020,Monday,08/06/2020,East Asia (excluding China),Dairy,All,Tonnes,7000
Exports,2020,09/06/2020,Tuesday,09/06/2020,East Asia (excluding China),Dairy,All,Tonnes,1000
Exports,2020,10/06/2020,Wednesday,10/06/2020,East Asia (excluding China),Dairy,All,Tonnes,2000
Exports,2020,12/06/2020,Friday,12/06/2020,East Asia (excluding China),Dairy,All,Tonnes,1000
Exports,2020,15/06/2020,Monday,15/06/2020,East Asia (excluding China),Dairy,All,Tonnes,7000
Exports,2020,16/06/2020,Tuesday,16/06/2020,East Asia (excluding China),Dairy,All,Tonnes,1000
Exports,2020,17/06/2020,Wednesday,17/06/2020,East Asia (excluding China),Dairy,All,Tonnes,5000
Exports,2020,18/06/2020,Thursday,18/06/2020,East Asia (excluding China),Dairy,All,Tonnes,1000
Exports,2020,19/06/2020,Friday,19/06/2020,East Asia (excluding China),Dairy,All,Tonnes,2000
Exports,2020,22/06/2020,Monday,22/06/2020,East Asia (excluding China),Dairy,All,Tonnes,7000
Exports,2020,23/06/2020,Tuesday,23/06/2020,East Asia (excluding China),Dairy,All,Tonnes,1000
Exports,2020,24/06/2020,Wednesday,24/06/2020,East Asia (excluding China),Dairy,All,Tonnes,4000
Imports,2015,31/01/2015,Saturday,01/02/2020,China,Machinery and electronics,All,$,2000000
Imports,2015,01/02/2015,Sunday,02/02/2020,China,Machinery and electronics,All,$,3000000
Imports,2015,02/02/2015,Monday,03/02/2020,China,Machinery and electronics,All,$,15000000
Imports,2015,03/02/2015,Tuesday,04/02/2020,China,Machinery and electronics,All,$,17000000
Imports,2015,04/02/2015,Wednesday,05/02/2020,China,Machinery and electronics,All,$,15000000
Imports,2015,05/02/2015,Thursday,06/02/2020,China,Machinery and electronics,All,$,12000000
Imports,2015,06/02/2015,Friday,07/02/2020,China,Machinery and electronics,All,$,2000000
Imports,2015,07/02/2015,Saturday,08/02/2020,China,Machinery and electronics,All,$,3000000
Imports,2015,08/02/2015,Sunday,09/02/2020,China,Machinery and electronics,All,$,2000000
Imports,2015,09/02/2015,Monday,10/02/2020,China,Machinery and electronics,All,$,12000000
Imports,2015,10/02/2015,Tuesday,11/02/2020,China,Machinery and electronics,All,$,10000000
Imports,2015,11/02/2015,Wednesday,12/02/2020,China,Machinery and electronics,All,$,11000000
Imports,2015,12/02/2015,Thursday,13/02/2020,China,Machinery and electronics,All,$,14000000
Imports,2015,13/02/2015,Friday,14/02/2020,China,Machinery and electronics,All,$,17000000
Imports,2015,14/02/2015,Saturday,15/02/2020,China,Machinery and electronics,All,$,1000000
Imports,2015,15/02/2015,Sunday,16/02/2020,China,Machinery and electronics,All,$,4000000
Imports,2015,16/02/2015,Monday,17/02/2020,China,Machinery and electronics,All,$,15000000
Imports,2015,17/02/2015,Tuesday,18/02/2020,China,Machinery and electronics,All,$,13000000
Imports,2015,18/02/2015,Wednesday,19/02/2020,China,Machinery and electronics,All,$,10000000
Imports,2015,19/02/2015,Thursday,20/02/2020,China,Machinery and electronics,All,$,11000000
Imports,2015,20/02/2015,Friday,21/02/2020,China,Machinery and electronics,All,$,9000000
Imports,2015,21/02/2015,Saturday,22/02/2020,China,Machinery and electronics,All,$,1000000
Imports,2015,22/02/2015,Sunday,23/02/2020,China,Machinery and electronics,All,$,2000000
Imports,2015,23/02/2015,Monday,24/02/2020,China,Machinery and electronics,All,$,7000000
Imports,2015,24/02/2015,Tuesday,25/02/2020,China,Machinery and electronics,All,$,13000000
Imports,2015,25/02/2015,Wednesday,26/02/2020,China,Machinery and electronics,All,$,10000000
Imports,2015,26/02/2015,Thursday,27/02/2020,China,Machinery and electronics,All,$,9000000
Imports,2015,27/02/2015,Friday,28/02/2020,China,Machinery and electronics,All,$,7000000
Imports,2015,28/02/2015,Saturday,29/02/2020,China,Machinery and electronics,All,$,1000000
Imports,2015,01/03/2015,Sunday,01/03/2020,China,Machinery and electronics,All,$,3000000
Imports,2015,02/03/2015,Monday,02/03/2020,China,Machinery and electronics,All,$,14000000
Imports,2015,03/03/2015,Tuesday,03/03/2020,China,Machinery and electronics,All,$,15000000
Imports,2015,04/03/2015,Wednesday,04/03/2020,China,Machinery and electronics,All,$,13000000
Imports,2015,05/03/2015,Thursday,05/03/2020,China,Machinery and electronics,All,$,15000000
Imports,2015,06/03/2015,Friday,06/03/2020,China,Machinery and electronics,All,$,12000000
Imports,2015,07/03/2015,Saturday,07/03/2020,China,Machinery and electronics,All,$,1000000
Imports,2015,08/03/2015,Sunday,08/03/2020,China,Machinery and electronics,All,$,2000000
Imports,2015,09/03/2015,Monday,09/03/2020,China,Machinery and electronics,All,$,13000000
Imports,2015,10/03/2015,Tuesday,10/03/2020,China,Machinery and electronics,All,$,9000000
Imports,2015,11/03/2015,Wednesday,11/03/2020,China,Machinery and electronics,All,$,11000000
Imports,2015,12/03/2015,Thursday,12/03/2020,China,Machinery and electronics,All,$,12000000
Imports,2015,13/03/2015,Friday,13/03/2020,China,Machinery and electronics,All,$,6000000
Imports,2015,14/03/2015,Saturday,14/03/2020,China,Machinery and electronics,All,$,1000000
Imports,2015,15/03/2015,Sunday,15/03/2020,China,Machinery and electronics,All,$,2000000
Imports,2015,16/03/2015,Monday,16/03/2020,China,Machinery and electronics,All,$,11000000
Imports,2015,17/03/2015,Tuesday,17/03/2020,China,Machinery and electronics,All,$,7000000
Imports,2015,18/03/2015,Wednesday,18/03/2020,China,Machinery and electronics,All,$,7000000
Imports,2015,19/03/2015,Thursday,19/03/2020,China,Machinery and electronics,All,$,9000000
Imports,2015,20/03/2015,Friday,20/03/2020,China,Machinery and electronics,All,$,8000000
Imports,2015,21/03/2015,Saturday,21/03/2020,China,Machinery and electronics,All,$,1000000
Imports,2015,22/03/2015,Sunday,22/03/2020,China,Machinery and electronics,All,$,4000000
Imports,2015,23/03/2015,Monday,23/03/2020,China,Machinery and electronics,All,$,11000000
Imports,2015,24/03/2015,Tuesday,24/03/2020,China,Machinery and electronics,All,$,9000000
Imports,2015,25/03/2015,Wednesday,25/03/2020,China,Machinery and electronics,All,$,11000000
Imports,2015,26/03/2015,Thursday,26/03/2020,China,Machinery and electronics,All,$,7000000
Imports,2015,27/03/2015,Friday,27/03/2020,China,Machinery and electronics,All,$,6000000
Imports,2015,28/03/2015,Saturday,28/03/2020,China,Machinery and electronics,All,$,1000000
Imports,2015,29/03/2015,Sunday,29/03/2020,China,Machinery and electronics,All,$,7000000
Imports,2015,30/03/2015,Monday,30/03/2020,China,Machinery and electronics,All,$,12000000
Imports,2015,31/03/2015,Tuesday,31/03/2020,China,Machinery and electronics,All,$,17000000
Imports,2015,01/04/2015,Wednesday,01/04/2020,China,Machinery and electronics,All,$,13000000
Imports,2015,02/04/2015,Thursday,02/04/2020,China,Machinery and electronics,All,$,14000000
Imports,2015,03/04/2015,Friday,03/04/2020,China,Machinery and electronics,All,$,1000000
Imports,2015,04/04/2015,Saturday,04/04/2020,China,Machinery and electronics,All,$,3000000
Imports,2015,05/04/2015,Sunday,05/04/2020,China,Machinery and electronics,All,$,2000000
Imports,2015,06/04/2015,Monday,06/04/2020,China,Machinery and electronics,All,$,4000000
Imports,2015,07/04/2015,Tuesday,07/04/2020,China,Machinery and electronics,All,$,11000000
Imports,2015,08/04/2015,Wednesday,08/04/2020,China,Machinery and electronics,All,$,10000000
Imports,2015,09/04/2015,Thursday,09/04/2020,China,Machinery and electronics,All,$,15000000
Imports,2015,10/04/2015,Friday,10/04/2020,China,Machinery and electronics,All,$,15000000
Imports,2015,11/04/2015,Saturday,11/04/2020,China,Machinery and electronics,All,$,1000000
Imports,2015,12/04/2015,Sunday,12/04/2020,China,Machinery and electronics,All,$,2000000
Imports,2015,13/04/2015,Monday,13/04/2020,China,Machinery and electronics,All,$,12000000
Imports,2015,14/04/2015,Tuesday,14/04/2020,China,Machinery and electronics,All,$,15000000
Imports,2015,15/04/2015,Wednesday,15/04/2020,China,Machinery and electronics,All,$,11000000
Imports,2015,16/04/2015,Thursday,16/04/2020,China,Machinery and electronics,All,$,12000000
Imports,2015,17/04/2015,Friday,17/04/2020,China,Machinery and electronics,All,$,13000000
Imports,2015,18/04/2015,Saturday,18/04/2020,China,Machinery and electronics,All,$,1000000
